id,uf_id,name,populacao,regiao,INEAB,INEAB_FAIXA,COBERTURA_AB,FAIXA_COBERTURA_AB,NOTA_COBERTURA_AB,PORCENTAGEM_POP_SUS,PORCENTAGEM_POP_SUS_FAIXA,PORCENTAGEM_POP_SUS_NOTA,MORT_DCNT,MORT_DCNT_FAIXA,MORT_DCNT_NOTA,MORT_MAT,MORT_MAT_FAIXA,NOTA_MORT_MAT,MORT INF,MORT_INF_FAIXA,MORT_INF_NOTA,VACINACAO,OBS,VACINAÇÃO_FAIXA,DESPESA SAUDE_PER CAPITA,FAIXA_DESP_SAUDE_P,NOTA_DESP_SAUDE_P,EMENDAS_TOTAL,EMENDAS_PERCAP,FAIXA_EMENDAS_P,ICSAP,ICSAP_FAIXA,CONSULTAS_APS_HAB,FAIXA_CONSULTAS_APS_HAB,PRE_NATAL,PRE_NATAL_FAIXA,POP_SUS,TETO_EMENDAS_MS,TETO_EMENDAS_PERCAP,TETO EMENDAS_AJUSTADO,TETO_AJUSTADO_PERCAP,FAIXA_TETO_AJUSTADO_PERCAP,EMENDAS_CUSTEIO,EMENDAS_INVESTIMENTO,EMENDAS_IND_24,EMENDAS_IND_24_CUSTEIO,EMENDAS_IND_24_INVES,EMENDAS_COMISS_24,EMENDAS_COMISS_24_CUSTEIO,EMENDAS_COMISS_24_INVEST,EMENDAS_BANC_24,EMENDAS_BANC_24_CUSTEIO,EMENDAS_BANC_24_INVES,EMENDAS_REL_24,EMENDAS_REL_24_CUSTEIO,EMENDAS_REL_24_INVES
21002,21,BACABAL,262638,Nordeste,"0,6452212551",Média,"0,5381864343",Muito Baixa,1,"0,9776079623",Muito Alta,1,"124,1252218",Média,"0,6","59,02485915",Média,"0,6","7,651582992",Muito Baixa,"0,2","0,7628121284",,Muito Baixa,"1284,921395",Alta,"0,8",47724178,"181,7108644",Muito Alta,"218,1710187",Muito Alta,"1,137976987",Muito Baixa,"0,6756923077",Muito Baixa,256757,"79792487,94","303,8116645","28113057,56","107,0410891",Muito Alta,47591830,132348,20353712,20353712,0,25690466,25558118,132348,1680000,1680000,0,0,0,0
21003,21,BALSAS,240911,Nordeste,"0,5903628311",Baixa,"0,6890601698",Muito Baixa,1,"0,9521981147",Alta,"0,8","112,4896746",Baixa,"0,4","62,37932858",Média,"0,6","7,115193479",Muito Baixa,"0,2","0,7459218916",,Muito Baixa,"1374,697212",Alta,"0,8",21647688,"89,85761547",Baixa,"183,8853352",Muito Alta,"1,256459854",Baixa,"0,7479283614",Baixa,229395,"56236109,08","233,4310558","19813506,41","82,24409185",Baixa,21647688,0,10946359,10946359,0,9213305,9213305,0,1488024,1488024,0,0,0,0
21004,21,BARRA DO CORDA,233267,Nordeste,"0,6935871769",Alta,"0,7985776205",Baixa,"0,8","0,9908388242",Muito Alta,1,"102,886392",Muito Baixa,"0,2","155,4211389",Muito Alta,1,"11,70331074",Muito Alta,1,"0,7040148699",,Muito Baixa,"985,1134312",Muito Baixa,"0,2",14947912,"64,08069723",Muito Baixa,"216,0614232",Muito Alta,"1,024834203",Muito Baixa,"0,7164961972",Muito Baixa,231130,"56985388,86","244,292544",20077498,"86,07088873",Média,14947912,0,8885000,8885000,0,3700000,3700000,0,2362912,2362912,0,0,0,0
21005,21,CAXIAS,294925,Nordeste,"0,8647017377",Muito Alta,"0,6789947775",Muito Baixa,1,"0,9398931932",Alta,"0,8","126,1337628",Alta,"0,8","168,2863493",Muito Alta,1,"10,12162327",Alta,"0,8","0,8275458248",,Baixa,"1452,813769",Muito Alta,1,33930065,"115,0464186",Média,"165,8048656",Alta,"1,195273375",Muito Baixa,"0,7619795758",Baixa,277198,"79778052,84","270,5028493","28107971,68","95,30549015",Alta,33930065,0,16285770,16285770,0,10944093,10944093,0,6700202,6700202,0,0,0,0
21006,21,CHAPADINHA,362662,Nordeste,"0,55470052",Baixa,"0,6014725603",Muito Baixa,1,"0,9905366429",Muito Alta,1,"84,92756341",Muito Baixa,"0,2","72,07903669",Alta,"0,8","7,444805219",Muito Baixa,"0,2","0,7720608713",,Muito Baixa,"918,2638362",Muito Baixa,"0,2",49970002,"137,786705",Alta,"127,9428228",Baixa,"1,247831314",Baixa,"0,6616097767",Muito Baixa,359230,"98982666,84","272,9336596","34874278,05","96,16193052",Alta,49970002,0,27350000,27350000,0,20602952,20602952,0,2017050,2017050,0,0,0,0
21007,21,CODO,292603,Nordeste,"0,6885312181",Alta,"0,7491034978",Baixa,"0,8","0,9836160258",Muito Alta,1,"119,2742385",Baixa,"0,4","84,66696306",Muito Alta,1,"9,839140945",Alta,"0,8","0,7111474124",,Muito Baixa,"943,1878127",Muito Baixa,"0,2",18142810,"62,00486666",Muito Baixa,"176,6899177",Alta,"1,109482815",Muito Baixa,"0,6845656452",Muito Baixa,287809,"71119302,78","243,0573261","25057259,2","85,63568796",Média,18142810,0,7950000,7950000,0,8262810,8262810,0,1930000,1930000,0,0,0,0
21008,21,IMPERATRIZ,558378,Nordeste,"0,5031764145",Muito Baixa,"0,7294290404",Baixa,"0,8","0,8985293117",Média,"0,6","122,1394826",Média,"0,6","44,44643236",Baixa,"0,4","7,763639189",Muito Baixa,"0,2","0,7449004669",,Muito Baixa,"1327,067618",Alta,"0,8",34311029,"61,44767344",Muito Baixa,"191,6264609",Muito Alta,"1,094486172",Muito Baixa,"0,6924439944",Muito Baixa,501719,"128359035,1","229,8783891","45224369,31","80,99239102",Baixa,34311029,0,"16162216,98",16159917,"2299,98",11189922,11189922,0,6961190,6961190,0,0,0,0
21009,21,ITAPECURU MIRIM,367731,Nordeste,"0,7124814606",Alta,"0,6143676113",Muito Baixa,1,"0,9895575842",Muito Alta,1,"106,8715991",Muito Baixa,"0,2","82,42338155",Muito Alta,1,"10,0008732",Alta,"0,8","0,782565718",,Muito Baixa,"980,8006653",Muito Baixa,"0,2",39057185,"106,211293",Média,"118,2929913",Muito Baixa,"1,206020161",Baixa,"0,75",Baixa,363891,"102316724,3","278,2379629","36048956,92","98,03078044",Alta,39057185,0,18580000,18580000,0,17616585,17616585,0,2860600,2860600,0,0,0,0
21010,21,PEDREIRAS,212107,Nordeste,"0,6857826474",Média,"0,5308320083",Muito Baixa,1,"0,9796894963",Muito Alta,1,"116,9221195",Baixa,"0,4","59,73825108",Média,"0,6","9,261448396",Média,"0,6","0,8620657452",,Baixa,"1329,136901",Alta,"0,8",21250793,"100,1890225",Baixa,"260,7174681",Muito Alta,"1,647993701",Média,"0,8251692553",Alta,207799,"68984174,41","325,2328985","24304995,57","114,5883708",Muito Alta,21250793,0,12035793,12035793,0,7715000,7715000,0,1500000,1500000,0,0,0,0
21011,21,PINHEIRO,403256,Nordeste,"0,5757843653",Baixa,"0,7952249117",Baixa,"0,8","0,9927316643",Muito Alta,1,"91,75312953",Muito Baixa,"0,2","69,03285292",Alta,"0,8","9,557614411",Média,"0,6","0,731859167",,Muito Baixa,"954,5042517",Muito Baixa,"0,2",54191100,"134,3838653",Alta,"134,9018985",Baixa,"1,050238558",Muito Baixa,"0,5912776682",Muito Baixa,400325,"103177607,4","255,8613074","36352269,36","90,14687783",Média,54191100,0,29084655,29084655,0,15045770,15045770,0,10060675,10060675,0,0,0,0
21012,21,PRESIDENTE DUTRA,281722,Nordeste,"0,6116965661",Baixa,"0,5365537443",Muito Baixa,1,"0,9866073647",Muito Alta,1,"111,1024343",Baixa,"0,4","33,48364884",Muito Baixa,"0,2","9,159029263",Média,"0,6","0,7889978506",,Muito Baixa,"1419,402039",Alta,"0,8",46438231,"164,837077",Alta,"176,7700073",Muito Alta,"1,116685953",Muito Baixa,"0,8116656994",Média,277949,"85051431,96","301,8984387","29965926,17","106,3670078",Muito Alta,46438231,0,23721620,23721620,0,16456611,16456611,0,6260000,6260000,0,0,0,0
21013,21,ROSARIO,296395,Nordeste,"0,7693392938",Muito Alta,"0,5476838095",Muito Baixa,1,"0,986332428",Muito Alta,1,"92,44420452",Muito Baixa,"0,2","99,02854387",Muito Alta,1,"11,64670362",Muito Alta,1,"0,7337824475",,Muito Baixa,"1006,257428",Baixa,"0,4",23685729,"79,91271445",Baixa,"194,6726497",Muito Alta,"1,338885609",Baixa,"0,571875",Muito Baixa,292344,"90879285,22","306,6154463","32019236,93","108,0289375",Muito Alta,23685729,0,17765729,17765729,0,4170000,4170000,0,1750000,1750000,0,0,0,0
21014,21,SANTA INES,355484,Nordeste,"0,7702972848",Muito Alta,"0,5325080453",Muito Baixa,1,"0,9875606216",Muito Alta,1,"113,366565",Baixa,"0,4","107,0160423",Muito Alta,1,"9,701265039",Alta,"0,8","0,744554849",,Muito Baixa,"1115,57402",Baixa,"0,4",30760820,"86,53222086",Baixa,"229,8275028",Muito Alta,"1,276479391",Baixa,"0,7087481466",Muito Baixa,351062,"109024967,7","306,694444","38412453,01","108,0567705",Muito Alta,30083153,677667,16037667,15360000,677667,9080753,9080753,0,5642400,5642400,0,0,0,0
21015,21,SAO JOAO DOS PATOS,239209,Nordeste,"0,6891609429",Alta,"0,5528082854",Muito Baixa,1,"0,9845156328",Muito Alta,1,"107,4374292",Muito Baixa,"0,2","41,65428181",Baixa,"0,4","12,39281042",Muito Alta,1,"0,7897734327",,Muito Baixa,"1276,401934",Alta,"0,8",37315055,"155,9935245",Alta,"262,9499726",Muito Alta,"1,198412267",Baixa,"0,7141424273",Muito Baixa,235505,"69360849,43","289,9591965","24437708,4","102,1604889",Muito Alta,37315055,0,21939166,21939166,0,9560020,9560020,0,5815869,5815869,0,0,0,0
21016,21,SAO LUIS,1548605,Nordeste,"0,451617643",Muito Baixa,"1,472351482",Completa,"0,2","0,7786511086",Baixa,"0,4","121,2058595",Média,"0,6","73,98140808",Alta,"0,8","11,31518375",Muito Alta,1,"0,7124340998",,Muito Baixa,"1106,747528",Baixa,"0,4",37120274,"23,97013699",Muito Baixa,"120,8829882",Baixa,"0,6187891683",Muito Baixa,"0,6517862279",Muito Baixa,1205823,"160559679,3","103,680202","56569529,57","36,5293471",Muito Baixa,37120274,0,4950000,4950000,0,15897966,15897966,0,16272308,16272308,0,0,0,0
21017,21,TIMON,260150,Nordeste,"0,6281460696",Média,"0,7571947023",Baixa,"0,8","0,897351528",Média,"0,6","112,6273304",Baixa,"0,4","102,9534423",Muito Alta,1,"10,09239072",Alta,"0,8","0,7348020803",,Muito Baixa,"927,0399717",Muito Baixa,"0,2",15354491,"59,02168364",Muito Baixa,"223,3326927",Muito Alta,"1,061130117",Muito Baixa,"0,6224862888",Muito Baixa,233446,"58391546,94","224,4533805","20572925,63","79,08101338",Baixa,15354491,0,6200000,6200000,0,8654491,8654491,0,500000,500000,0,0,0,0
21018,21,VIANA,263951,Nordeste,"0,5174605893",Muito Baixa,"0,5801129305",Muito Baixa,1,"0,9951165178",Muito Alta,1,"103,0494296",Muito Baixa,"0,2","30,84867333",Muito Baixa,"0,2","9,403934162",Média,"0,6","0,7634443022",,Muito Baixa,"956,2633453",Muito Baixa,"0,2",29144000,"110,414433",Média,"154,5741444",Média,"1,279563252",Baixa,"0,6206550802",Muito Baixa,262662,"76792832,3","290,93594","27056197,53","102,5046222",Muito Alta,29144000,0,10350000,10350000,0,10851000,10851000,0,7943000,7943000,0,0,0,0
21019,21,ZE DOCA,269357,Nordeste,"0,6114419896",Baixa,"0,5208938662",Muito Baixa,1,"0,9861967575",Muito Alta,1,"88,72982696",Muito Baixa,"0,2","60,60534317",Média,"0,6","9,368226281",Média,"0,6","0,8077025586",,Muito Baixa,"1048,082218",Baixa,"0,4",59609291,"221,3021789",Muito Alta,"168,9208003",Alta,"1,496088834",Média,"0,6733987305",Muito Baixa,265639,"87950554,76","326,5203977","30987365,76","115,0419917",Muito Alta,59609291,0,23217379,23217379,0,10335247,10335247,0,26056665,26056665,0,0,0,0
22001,22,CARNAUBAIS,163128,Nordeste,"0,8290853808",Muito Alta,"0,5907694588",Muito Baixa,1,"0,9640527684",Alta,"0,8","123,8291403",Média,"0,6","126,7146409",Muito Alta,1,"10,75786882",Muito Alta,1,"1,009333773",,Muito Alta,"1088,143369",Baixa,"0,4",29983983,"183,8064771",Muito Alta,"136,7024668",Baixa,"1,712219852",Média,"0,7975376197",Média,157264,"46944383,06","287,7763662","16539779,34","101,3914186",Alta,26983988,2999995,15785525,12785530,2999995,4178273,4178273,0,10020185,10020185,0,0,0,0
22002,22,CHAPADA DAS MANGABEIRAS,191296,Nordeste,"0,7169020785",Alta,"0,5714636821",Muito Baixa,1,"0,9687865925",Muito Alta,1,"97,75426564",Muito Baixa,"0,2","123,8840645",Muito Alta,1,"9,239756775",Média,"0,6","0,878305709",,Média,"1290,16244",Alta,"0,8",48205213,"251,9927913",Muito Alta,"176,6895283",Alta,"1,592673135",Média,"0,7559118236",Baixa,185325,"61662354,25","322,3400084","21725319,75","113,5691272",Muito Alta,46331451,1873762,24138804,23064804,1074000,9977110,9177348,799762,14089299,14089299,0,0,0,0
22003,22,COCAIS,412198,Nordeste,"0,5843201568",Baixa,"0,6018307462",Muito Baixa,1,"0,973866928",Muito Alta,1,"113,5376688",Baixa,"0,4","40,55827292",Baixa,"0,4","9,662362349",Média,"0,6","0,8896366885",,Média,"970,8564415",Muito Baixa,"0,2",69617800,"168,8940752",Alta,"161,3302345",Alta,"1,741471332",Média,"0,7933234106",Média,401426,"120375020,5","292,0320344","42411384,43","102,890806",Muito Alta,65227080,4390720,33976667,31616733,2359934,16008846,13978060,2030786,19632287,19632287,0,0,0,0
22004,22,ENTRE RIOS,1291212,Nordeste,"0,5530004368",Baixa,"0,7990342715",Baixa,"0,8","0,7472978876",Baixa,"0,4","130,2652082",Alta,"0,8","50,50131098",Baixa,"0,4","9,804606472",Alta,"0,8","0,8776802989",,Média,"1699,399034",Muito Alta,1,91605628,"70,945459",Baixa,"134,2924322",Baixa,"1,223901265",Baixa,"0,7267008547",Baixa,964920,"260130485,6","201,4622584","91651025,1","70,98061751",Muito Baixa,89207836,2397792,39832537,39631556,200981,22490999,20293028,2197971,29283252,29283252,0,0,0,0
22005,22,PLANICIE LITORANEA,302242,Nordeste,"0,71400401",Alta,"0,7623643512",Baixa,"0,8","0,9394789606",Alta,"0,8","126,0579271",Alta,"0,8","123,8944895",Muito Alta,1,"9,352322761",Média,"0,6","0,8415790892",,Baixa,"1040,177286",Baixa,"0,4",51975594,"171,9668147",Alta,"166,7537933",Alta,"1,233438768",Baixa,"0,7182244279",Muito Baixa,283950,"64752240,83","214,2397179","22813970,6","75,48246304",Baixa,47039155,4936439,24060230,19923789,4136441,18845624,18045626,799998,9069740,9069740,0,0,0,0
22006,22,SERRA DA CAPIVARA,161950,Nordeste,"0,6044023934",Baixa,"0,6068376398",Muito Baixa,1,"0,9748425701",Muito Alta,1,"109,2929917",Muito Baixa,"0,2","51,12474438",Baixa,"0,4","10,33058291",Alta,"0,8","0,9046930492",,Alta,"1098,656676",Baixa,"0,4",45432735,"280,5355665",Muito Alta,"124,1877619",Baixa,"2,043649274",Alta,"0,8312901343",Alta,155425,"51427134,08","317,5494541","18119174,1","111,881285",Muito Alta,44244737,1187998,23827549,23827549,0,5701538,5301540,399998,15115648,15115648,0,788000,0,788000
22007,22,TABULEIROS DO ALTO PARNAIBA,54354,Nordeste,"0,7186959561",Alta,"0,5685659864",Muito Baixa,1,"0,8983699452",Média,"0,6","101,188505",Muito Baixa,"0,2","88,06693087",Muito Alta,1,"10,38174151",Alta,"0,8","0,8663484487",,Baixa,"1922,990863",Muito Alta,1,8353541,"153,6876955",Alta,"147,18328",Média,"2,049729551",Alta,"0,8005284016",Média,48830,"14985593,28","275,7035964","5279830,938","97,1378544",Alta,7953567,399974,3679087,3679087,0,1299974,900000,399974,3374480,3374480,0,0,0,0
22008,22,VALE DO CANINDE,109515,Nordeste,"0,7206410081",Alta,"0,5751315712",Muito Baixa,1,"0,9738392001",Muito Alta,1,"125,0970187",Média,"0,6","194,7814264",Muito Alta,1,"6,752239043",Muito Baixa,"0,2","0,8955628595",,Média,"1277,330209",Alta,"0,8",34222470,"312,4911656",Muito Alta,"154,3167603",Média,"1,830205908",Alta,"0,823016565",Alta,106650,"34548225,11","315,4656906","12172276,69","111,1471186",Muito Alta,31360645,2861825,16128275,13666450,2461825,9210296,8810296,400000,8883899,8883899,0,0,0,0
22009,22,VALE DO RIO GUARIBAS,244113,Nordeste,"0,8521856681",Muito Alta,"0,5816166056",Muito Baixa,1,"0,9468729646",Alta,"0,8","143,3762233",Muito Alta,1,"75,72812786",Alta,"0,8","10,3870394",Alta,"0,8","0,8683701123",,Baixa,"1300,63694",Alta,"0,8",48977159,"200,6331453",Muito Alta,"172,051468",Alta,"1,659276646",Média,"0,7431380582",Baixa,231144,"68557786,8","280,8444729","24154767,65","98,9491246",Alta,45849839,3127320,25274119,23746568,1527551,10441689,8841920,1599769,13261351,13261351,0,0,0,0
22010,22,VALE DO SAMBITO,104555,Nordeste,"0,7416678303",Alta,"0,553509434",Muito Baixa,1,"0,9758787241",Muito Alta,1,"131,9879489",Alta,"0,8","32,58390355",Muito Baixa,"0,2","11,97545703",Muito Alta,1,"0,9021521522",,Alta,"1216,779429",Média,"0,6",27516741,"263,1795801",Muito Alta,"211,3720052",Muito Alta,"2,462684711",Muito Alta,"0,8139293139",Média,102033,"33517590,53","320,5737701","11809156,18","112,9468335",Muito Alta,27026741,490000,12764403,12674403,90000,5392941,4992941,400000,9359397,9359397,0,0,0,0
22011,22,VALE DOS RIOS PIAUI E ITAUEIRAS,211101,Nordeste,"0,8313021729",Muito Alta,"0,5787086835",Muito Baixa,1,"0,9446615601",Alta,"0,8","145,9017248",Muito Alta,1,"119,3263151",Muito Alta,1,"8,567552221",Baixa,"0,4","0,8633881975",,Baixa,"1463,700296",Muito Alta,1,45723583,"216,595767",Muito Alta,"142,1120696",Média,"1,658556805",Média,"0,7636530519",Baixa,199419,"62742427,55","297,2152076","22105858,87","104,7169785",Muito Alta,43187664,2535919,22014947,21865047,149900,10057014,7670995,2386019,13651622,13651622,0,0,0,0
22012,22,CHAPADA VALE DO RIO ITAIM,129982,Nordeste,"0,7447080495",Alta,"0,5434626866",Muito Baixa,1,"0,9798790125",Muito Alta,1,"103,0911972",Muito Baixa,"0,2","54,8245614",Média,"0,6","12,57861138",Muito Alta,1,"1,023554736",,Muito Alta,"1459,851256",Muito Alta,1,36731284,"282,587466",Muito Alta,"170,0365143",Alta,"2,183048422",Alta,"0,793608522",Média,89899,"43072724,06","331,3745293","15175688,87","116,7522339",Muito Alta,35057382,1673902,16023685,14349783,1673902,10651377,10651377,0,10056222,10056222,0,0,0,0
23001,23,1ª REGIAO FORTALEZA,2810132,Nordeste,"0,2454119593",Muito Baixa,"1,215630388",Completa,"0,2","0,6135298982",Muito Baixa,"0,2","127,7875915",Alta,"0,8","33,72645334",Muito Baixa,"0,2","7,644352682",Muito Baixa,"0,2","0,8280976597",,Baixa,"1439,669117",Muito Alta,1,12208000,"4,344279913",Muito Baixa,"119,9587777",Baixa,"1,243194626",Baixa,"0,7688374141",Baixa,1724100,"376809164,1","134,0894891",132760088,"47,24336365",Muito Baixa,11420000,788000,"3076297,16","3076297,16",0,8470000,8470000,0,0,0,0,788000,0,788000
23002,23,2ª REGIAO CAUCAIA,646104,Nordeste,"0,5616770056",Baixa,"0,8249545053",Média,"0,6","0,8776203212",Média,"0,6","121,8070156",Média,"0,6","64,79741077",Alta,"0,8","9,14401952",Média,"0,6","1,107027791",O percentual da região de saúde foi obtido a partir da soma do total de vacinados e da população-alvo dos municípios da Região de Saúde,Muito Alta,"1145,197716",Média,"0,6",16994410,"26,3029017",Muito Baixa,"106,3296311",Muito Baixa,"1,938576452",Alta,"0,804427524",Média,567034,"116690013,2","180,6056195","41113056,41","63,63225798",Muito Baixa,16143588,850822,7380175,6661585,718590,9614235,9482003,132232,0,0,0,0,0,0
23003,23,3ª REGIAO MARACANAU,545934,Nordeste,"0,4594788381",Muito Baixa,"0,7643587906",Baixa,"0,8","0,8508867372",Média,"0,6","119,7947005",Baixa,"0,4","54,44821655",Média,"0,6","7,50062309",Muito Baixa,"0,2","1,108180233",O percentual da região de saúde foi obtido a partir da soma do total de vacinados e da população-alvo dos municípios da Região de Saúde,Muito Alta,"1256,896869",Média,"0,6",37774430,"69,19230163",Baixa,"129,3196614",Baixa,"1,938371671",Alta,"0,8357588358",Alta,464528,"101813435,8","186,4940373","35871634,71","65,70690726",Muito Baixa,37774430,0,13570056,13570056,0,12066280,12066280,0,12138094,12138094,0,0,0,0
23004,23,4ª REGIAO BATURITE,139375,Nordeste,"0,6292962152",Média,"0,6404714286",Muito Baixa,1,"0,9832753363",Muito Alta,1,"122,690583",Média,"0,6","43,23389537",Baixa,"0,4","7,360151693",Muito Baixa,"0,2","1,04638194",O percentual da região de saúde foi obtido a partir da soma do total de vacinados e da população-alvo dos municípios da Região de Saúde,Muito Alta,"1627,793385",Muito Alta,1,18785777,"134,7858439",Alta,"165,7399103",Alta,"1,64126278",Média,"0,8706957133",Muito Alta,137044,37659688,"270,2040394","13268529,45","95,20021132",Alta,18785777,0,10635000,10635000,0,8150777,8150777,0,0,0,0,0,0,0
23005,23,5ª REGIAO CANINDE,194674,Nordeste,"0,5694918685",Baixa,"0,718727619",Baixa,"0,8","0,9818825318",Muito Alta,1,"129,4471784",Alta,"0,8","44,84768304",Baixa,"0,4","6,866142135",Muito Baixa,"0,2","0,9719607884",O percentual da região de saúde foi obtido a partir da soma do total de vacinados e da população-alvo dos municípios da Região de Saúde,Muito Alta,"1176,97565",Média,"0,6",23396913,"120,1850941",Média,"162,3226522",Alta,"1,798206232",Alta,"0,8201908589",Média,191147,"44822585,62","230,2443347","15792212,55","81,1213236",Baixa,23264600,132313,15970000,15970000,0,6426913,6294600,132313,1000000,1000000,0,0,0,0
23006,23,6ª REGIAO ITAPIPOCA,313026,Nordeste,"0,4699499722",Muito Baixa,"0,6495621945",Muito Baixa,1,"0,9790624421",Muito Alta,1,"99,99169398",Muito Baixa,"0,2","32,30806381",Muito Baixa,"0,2","7,864820938",Muito Baixa,"0,2","1,05222914",O percentual da região de saúde foi obtido a partir da soma do total de vacinados e da população-alvo dos municípios da Região de Saúde,Muito Alta,"1215,608591",Média,"0,6",36147069,"115,4762512",Média,"136,7298563",Baixa,"1,616616511",Média,"0,8386506276",Alta,306472,"66089297,86","211,1303785","23285052,05","74,38695843",Baixa,35947069,200000,19608575,19408575,200000,13588494,13588494,0,2950000,2950000,0,0,0,0
23007,23,7ª REGIAO ARACATI,126950,Nordeste,"0,7983870815",Muito Alta,"0,6799623538",Muito Baixa,1,"0,9504608113",Alta,"0,8","122,0953131",Média,"0,6","103,009891",Muito Alta,1,"10,31171381",Alta,"0,8","1,056839407",O percentual da região de saúde foi obtido a partir da soma do total de vacinados e da população-alvo dos municípios da Região de Saúde,Muito Alta,"1144,9908",Média,"0,6",9288660,"73,16786136",Baixa,"106,3410792",Muito Baixa,"1,976384403",Alta,"0,8449152542",Alta,120661,"25649336,59","202,0428247","9036956,92","71,18516675",Muito Baixa,9288660,0,6150000,6150000,0,1800000,1800000,0,1338660,1338660,0,0,0,0
23008,23,8ª REGIAO QUIXADA,329255,Nordeste,"0,6643163505",Média,"0,7164965986",Baixa,"0,8","0,9769358096",Muito Alta,1,"120,575238",Média,"0,6","70,72488707",Alta,"0,8","8,849513769",Baixa,"0,4","0,9902289514",O percentual da região de saúde foi obtido a partir da soma do total de vacinados e da população-alvo dos municípios da Região de Saúde,Muito Alta,"1284,638343",Alta,"0,8",31971777,"97,10339099",Baixa,"160,3620294",Alta,"1,987198372",Alta,"0,873863303",Muito Alta,321661,"78338245,2","237,9257572","27600688,4","83,82769708",Baixa,31771798,199979,14879188,14679209,199979,11821268,11821268,0,"5295311,29",5271321,"23990,29",0,0,0
23009,23,9ª REGIAO RUSSAS,200271,Nordeste,"0,5751906167",Baixa,"0,6132908874",Muito Baixa,1,"0,9586510279",Alta,"0,8","118,8389732",Baixa,"0,4","64,26831358",Média,"0,6","6,59857772",Muito Baixa,"0,2","0,9654751522",O percentual da região de saúde foi obtido a partir da soma do total de vacinados e da população-alvo dos municípios da Região de Saúde,Muito Alta,"1157,764031",Média,"0,6",17446619,"87,1150541",Baixa,"194,2368091",Muito Alta,"2,591698249",Muito Alta,"0,8918770582",Muito Alta,191990,"49844303,87","248,8842811","17561500,08","87,68868226",Média,17446619,0,5912155,5912155,0,9285042,9285042,0,2249422,2249422,0,0,0,0
23010,23,10ª REGIAO LIMOEIRO DO NORTE,224728,Nordeste,"0,6822711901",Média,"0,6307553617",Muito Baixa,1,"0,9475988751",Alta,"0,8","125,4850308",Alta,"0,8","43,98750223",Baixa,"0,4","8,630521979",Baixa,"0,4","0,9644095388",O percentual da região de saúde foi obtido a partir da soma do total de vacinados e da população-alvo dos municípios da Região de Saúde,Muito Alta,"1462,051588",Muito Alta,1,26373995,"117,3596303",Média,"214,9264889",Muito Alta,"2,362478196",Muito Alta,"0,8827220077",Muito Alta,212952,"60472460,13","269,0917916","21306087,78","94,80833623",Alta,25633880,740115,15550695,14810580,740115,9455979,9455979,0,1367321,1367321,0,0,0,0
